,id,name,current_price,market_cap,high_24h,last_updated
5822,cryptocurrency,Cryptocurrency,0.00047165,0.0,,2021-08-16T09:21:01.527Z
5823,galaxer,Galaxer,4.473e-05,0.0,4.593e-05,2021-10-10T19:03:26.433Z
5824,game-frag,Game-Frag,0.305506,0.0,,2021-10-09T19:01:03.281Z
5825,ilayer,iLayer,9.32e-10,0.0,9.84e-10,2021-10-10T19:58:12.482Z
5826,sexcoin,Sexcoin,0.00276846,0.0,0.0027712,2021-10-10T18:00:26.581Z
5827,edge,Edge,0.302864,0.0,0.328392,2021-10-10T19:58:53.786Z
5828,cbi-index-7,CBI Index 7,0.04066181,0.0,0.04066181,2021-09-26T11:30:05.055Z
5829,sonar,Sonar,0.01171902,0.0,0.01251011,2021-10-10T20:13:19.418Z
5830,levelapp,LevelApp,2.18e-06,0.0,2.37e-06,2021-10-10T17:35:17.297Z
5831,magikarp-finance,Magikarp Finance,0.00022038,0.0,,2021-09-19T00:00:29.274Z
5832,vgtgtoken,VGTGToken,0.00694287,0.0,,2021-09-02T16:14:51.084Z
5833,plenty-dao,Plenty DeFi,2.42,0.0,2.56,2021-10-10T20:10:55.729Z
5834,exenox-mobile,Exenox Mobile,0.01569346,0.0,,2021-10-08T23:04:42.400Z
5835,astra-protocol,Astra Coin,6.383e-05,0.0,6.484e-05,2021-10-10T19:31:57.354Z
5836,maecenas,Maecenas,0.00329731,0.0,0.00397117,2021-10-10T20:11:36.254Z
5837,cybex,Cybex,0.01621977,0.0,0.01623134,2021-10-10T20:09:22.410Z
5838,car-coin,Car Coin,0.00240021,0.0,,2021-10-10T06:32:01.320Z
5839,scash,sCASH,0.201234,0.0,,2021-08-24T13:30:25.627Z
5840,echo-tech-coin,Echo Tech Coin,0.03883598,0.0,0.04002154,2021-10-10T20:12:29.522Z
5841,agronomist,Agronomist,0.083117,0.0,0.087483,2021-10-10T10:10:58.484Z
5842,paras,Paras,0.670124,0.0,0.715367,2021-10-10T20:04:38.432Z
5843,defi-kingdoms,DeFi Kingdoms,1.23,0.0,1.23,2021-10-10T19:42:15.023Z
5844,bitmark,Bitmark,0.00996423,0.0,0.01049363,2021-10-10T19:30:40.468Z
5845,big-beautiful-women,Big Beautiful Women,5.6e-11,0.0,5.6e-11,2021-09-29T16:31:30.128Z
5846,chicken,Chicken,7.69,0.0,8.32,2021-10-10T20:08:55.025Z
5847,blueshare-token,Blueshare Token,0.00174088,0.0,,2021-10-06T21:10:00.635Z
5848,lyfe,Lyfe,0.03998078,0.0,0.04108592,2021-10-10T19:43:59.393Z
5849,ganesha-token,Ganesha Token,0.00041896,0.0,0.00046411,2021-10-10T01:25:00.414Z
5850,wrapped-steth,Wrapped stETH,3663.75,0.0,3736.98,2021-10-10T19:10:19.747Z
5851,safebitcoin,SafeBitcoin,4.642e-09,0.0,5.148e-09,2021-10-10T20:13:02.674Z
5852,tronvegascoin,TronVegasCoin,0.00340286,0.0,,2021-10-03T10:49:56.412Z
5853,bsocial,BSocial,0.00087401,0.0,0.00089926,2021-10-10T20:12:32.305Z
5854,alacrity,Alacrity,0.00058435,0.0,,2021-10-04T14:24:03.255Z
5855,vindax-coin,VinDax Coin,0.01657584,0.0,0.01816073,2021-10-10T20:14:37.675Z
5856,cerberus,Cerberus Finance,0.00071423,0.0,,2021-10-09T19:25:51.605Z
5857,asia-pacific-electronic-coin,Asia Pacific Electronic Coin,0.858494,0.0,0.89092,2021-10-10T19:55:46.619Z
5858,diminutive-coin,Diminutive Coin,0.221376,0.0,,2021-10-09T16:53:39.239Z
5859,full-send,Full Send,1.1e-09,0.0,1.802e-09,2021-10-10T20:12:40.020Z
5860,threefold-token,ThreeFold Token,0.04884973,0.0,0.0492048,2021-10-10T19:53:12.928Z
5861,donu,Donu,0.01011422,0.0,,2021-09-30T19:33:27.776Z
5862,okschain,OksChain,1.913e-05,0.0,,2021-09-26T14:00:25.531Z
5863,altered-protocol,Altered Protocol,0.02792009,0.0,,2021-09-30T16:00:36.804Z
5864,beyondcoin,Beyondcoin,0.00108233,0.0,,2021-10-10T11:55:21.816Z
5865,tap,Tap,0.00054955,0.0,0.00055722,2021-10-10T20:11:34.299Z
5866,rewards-bunny,Rewards Bunny,0.00035878,0.0,0.00036167,2021-10-10T20:06:37.024Z
5867,alita-network,Alita Network,0.00016834,0.0,0.00016835,2021-10-10T20:11:34.860Z
5868,zabaku-inu,Zabaku Inu,9.1e-11,0.0,9.5e-11,2021-10-10T20:12:38.580Z
5869,moac,MOAC,0.073472,0.0,,2021-09-22T10:30:16.964Z
5870,dekbox,DekBox,0.01100647,0.0,0.01243212,2021-10-10T20:12:45.992Z
5871,stabinol,Stabinol,0.01274206,0.0,0.0127679,2021-10-09T23:44:20.214Z
5872,gictrade,GICTrade,1.02,0.0,1.04,2021-10-10T20:09:55.854Z
5873,pesobit,Pesobit,0.008281,0.0,,2021-09-07T20:00:29.970Z
5874,business-credit-substitute,Business Credit Substitute,0.01833357,0.0,0.01905512,2021-10-10T20:08:32.808Z
5875,diamond-hands,Diamond Hands,3.356e-05,0.0,,2021-10-06T15:47:11.901Z
5876,ot-eth-usdc,OT-ETH/USDC,83940331.0,0.0,83940331.0,2021-10-05T18:31:14.600Z
5877,spock,Spock,0.00228122,0.0,0.00229335,2021-09-18T01:42:05.299Z
5878,cryptowater,CryptoWater,0.00569181,0.0,,2021-08-17T13:11:27.402Z
5879,frankenstein-finance,Frankenstein Finance,0.04809108,0.0,0.0499715,2021-10-10T19:43:41.252Z
5880,sweetmoon,Sweetmoon,7.3e-11,0.0,7.2e-11,2021-10-09T04:01:27.821Z
5881,zotova,Zotova,0.00692268,0.0,,2021-10-08T07:30:31.013Z
5882,solar-dao,Solar DAO,0.10498,0.0,0.104951,2021-10-10T14:31:01.745Z
5883,xenon-pay,Xenon Pay,0.0,0.0,0.0,2021-10-10T19:28:32.004Z
5884,trustfi-network-token,TrustFi Network Token,0.02422329,0.0,0.03113003,2021-10-10T20:14:09.663Z
5885,definition-network,DeFinition Network,0.14245,0.0,,2021-10-05T18:16:54.841Z
5886,shilling,Shilling,0.00482329,0.0,,2021-10-03T22:30:23.423Z
5887,dragonmusk,Dragonmusk,0.0,0.0,0.0,2021-10-10T19:49:19.562Z
5888,pwrd-stablecoin,PWRD Stablecoin,0.927398,0.0,1.01,2021-10-10T15:20:59.139Z
5889,bonus-cake,Bonus Cake,1.929e-05,0.0,2.07e-05,2021-10-10T20:11:43.953Z
5890,kai-inu,Kai Inu,1.824e-09,0.0,1.888e-09,2021-10-10T20:10:38.530Z
5891,boozedoge,BoozeDoge,2.27e-06,0.0,2.76e-06,2021-10-10T19:58:57.866Z
5892,crossfi,CrossFi,0.241976,0.0,0.332569,2021-10-10T20:08:29.019Z
5893,coinburp,CoinBurp,0.088931,0.0,0.093924,2021-10-10T20:08:51.239Z
5894,mojocoin,Mojocoin,0.01756481,0.0,0.04440234,2021-10-10T18:51:03.253Z
5895,oec-uni,OEC UNI,25.05,0.0,25.97,2021-10-10T20:10:21.057Z
5896,game-x-change,Game X Change,0.0038431,0.0,0.00394211,2021-10-10T20:04:01.033Z
5897,novem-gold-token,Novem Gold Token,8.33,0.0,,2021-10-07T14:30:49.308Z
5898,qoiniq,QoinIQ,0.0130158,0.0,0.01311833,2021-10-10T17:50:44.440Z
5899,cyberdragon-gold,CyberDragon Gold,0.00529841,0.0,0.00607141,2021-10-10T20:09:42.025Z
5900,treedefi,TreeDefi,6.16,0.0,5.36,2021-09-20T02:56:56.590Z
5901,wiix-coin,WIIX Coin,0.00628372,0.0,0.00631891,2021-10-10T20:14:34.416Z
5902,safe-seafood-coin,Safe SeaFood Coin,0.00441749,0.0,,2021-10-07T07:24:11.834Z
5903,polyzap,PolyZap,0.01094398,0.0,0.01120215,2021-10-10T20:08:36.872Z
5904,safepanda,SafePanda,1.042e-09,0.0,,2021-06-16T08:37:07.585Z
5905,hithotx,Hithotx,0.00055025,0.0,0.00055033,2021-10-10T12:39:02.251Z
5906,safe-finance,Sage Finance,0.00235904,0.0,,2021-09-20T01:30:22.823Z
5907,strite,Strite,0.150069,0.0,0.172258,2021-10-10T20:07:56.142Z
5908,brank,Brank,0.01136607,0.0,0.414553,2021-10-10T19:51:47.718Z
5909,ethereumpay,EthereumPay,3.0948e-08,0.0,3.0948e-08,2021-10-10T20:13:45.533Z
5910,earnable,Earnable,9.39e-10,0.0,9.77e-10,2021-10-10T20:09:24.834Z
5911,trolite,Trolite,0.04994765,0.0,0.050677,2021-10-10T20:06:39.921Z
5912,binamars-game,Binamars Game,0.00259346,0.0,0.00265777,2021-10-10T19:13:59.199Z
5913,fluity,Fluity,0.03408917,0.0,,2021-09-19T16:30:43.854Z
5914,oduwausd,OduwaUSD,1.0,0.0,,2021-10-04T14:08:11.782Z
5915,coic,COIC Token,5.099e-05,0.0,,2021-10-10T13:04:58.950Z
5916,ruletka,Ruletka,0.228521,0.0,0.230921,2021-10-10T19:21:33.546Z
5917,oec-bch,OEC BCH,601.27,0.0,621.14,2021-10-10T20:10:19.498Z
5918,sunrise,Sunrise,0.03274183,0.0,0.03374672,2021-10-10T18:51:49.121Z
5919,arbimatter,ArbiMATTER,3.458e-05,0.0,3.618e-05,2021-10-10T11:05:37.828Z
5920,dragon-x,Dragon X,0.846119,0.0,0.836691,2021-10-10T12:35:18.027Z
5921,satisfinance,SatisFinance,0.051021,0.0,3.32,2021-10-10T20:13:55.596Z
5922,foreverfomo,ForeverFOMO,0.715467,0.0,0.796244,2021-10-10T20:14:19.768Z
5923,ecp-technology,ECP+ Technology,0.00054026,0.0,0.00054458,2021-10-10T08:22:15.156Z
5924,netkoin-liquid,Netkoin Liquid,0.00195354,0.0,0.00195354,2021-09-02T16:14:35.183Z
5925,snglsdao-governance-token,snglsDAO Governance Token,0.00018942,0.0,0.00019846,2021-10-10T18:58:43.120Z
5926,communitytoken,Cojam,0.0015491,0.0,0.00155765,2021-10-10T19:36:26.667Z
5927,mini-floki-shiba,Mini Floki Shiba,2.69e-10,0.0,2.72e-10,2021-10-10T18:58:12.374Z
5928,own-token,OWN Token,4.012e-05,0.0,,2021-09-24T13:44:49.948Z
5929,xbe-token,XBE Token,1340.45,0.0,1457.06,2021-10-10T19:53:01.928Z
5930,gorilla-fi,Gorilla-Fi,0.00135578,0.0,,2021-09-19T08:00:50.888Z
5931,tekcoin,TEKcoin,1.504e-05,0.0,,2021-10-02T16:30:30.668Z
5932,zumcoin,ZumCoin,0.00060374,0.0,0.00061219,2021-10-10T13:06:08.260Z
5933,seeds,Seeds,0.01124434,0.0,,2021-10-10T18:10:58.381Z
5934,extradna,extraDNA,0.00053641,0.0,0.00055998,2021-10-10T20:12:37.880Z
5935,help-coin,HLP Token,1.56,0.0,1.57,2021-10-10T20:06:44.192Z
5936,paybswap,Paybswap,0.00548869,0.0,0.00583927,2021-10-10T20:13:43.692Z
5937,duck-vault-nftx,DUCK Vault (NFTX),10823.76,0.0,10959.07,2021-10-10T17:33:15.505Z
5938,enceladus-network,Enceladus Network,0.0006728,0.0,,2021-09-02T16:24:57.700Z
5939,bitcoiva,Bitcoiva,34.6,0.0,35.2,2021-10-10T19:01:11.288Z
5940,decoin,Decoin,0.265782,0.0,0.323143,2021-10-10T20:13:13.368Z
5941,balls-health,Balls Health,8.086e-07,0.0,,2021-08-05T18:00:52.021Z
5942,burnx20,BurnX 2.0,6.85e-10,0.0,7.12e-10,2021-10-10T16:49:47.901Z
5943,organix,Organix,0.07405,0.0,0.076815,2021-10-10T20:11:39.296Z
5944,mr-burns-token,Mr Burns Token,0.00110447,0.0,0.00111594,2021-10-10T19:17:05.428Z
5945,dogematic,Dogematic,0.00240113,0.0,0.00248225,2021-10-10T17:03:38.295Z
5946,muzika-network,Muzika Network,0.0050455,0.0,0.00909791,2021-10-10T18:23:43.010Z
5947,digital-euro,Digital Euro,0.00046192,0.0,,2021-09-12T13:31:08.452Z
5948,sealchain,Sealchain,0.00085495,0.0,,2021-10-05T14:31:02.485Z
5949,coalculus,Coalculus,0.00687318,0.0,0.0074838,2021-10-10T20:10:59.244Z
5950,generic-doge,Generic Doge,2.27889e-07,0.0,,2021-10-07T20:13:19.946Z
5951,dyngecoin,Dyngecoin,1.69e-06,0.0,1.67e-06,2021-10-10T20:06:43.404Z
5952,cryptonia-poker,Cryptonia Poker,3.316e-05,0.0,3.389e-05,2021-10-10T18:39:04.213Z
5953,nia-token,NIA Token,0.510207,0.0,,2021-05-09T12:33:02.237Z
5954,ibithub,iBitHub,0.0061707,0.0,0.00623522,2021-10-10T20:06:40.382Z
5955,azuras,UZURAS,3.325e-05,0.0,3.853e-05,2021-10-10T14:49:58.142Z
5956,cforforum-token,Cfoforum Token,0.536878,0.0,,2021-10-07T06:57:32.210Z
5957,blockwrk,BlockWRK,0.642391,0.0,0.70146,2021-10-10T20:12:42.369Z
5958,jarvis-synthetic-euro,Jarvis Synthetic Euro,1.16,0.0,1.18,2021-10-10T20:14:47.452Z
5959,reeth,Reeth,2137.95,0.0,2165.96,2021-10-10T19:27:36.410Z
5960,laika-protocol,Laika Protocol,2.348e-09,0.0,3.082e-09,2021-10-10T20:02:03.735Z
5961,delion,Delion,0.00332539,0.0,0.00333911,2021-10-10T19:45:29.351Z
5962,meta-network,Meta Network,8.36,0.0,,2021-07-05T02:10:35.627Z
5963,moola-celo-atoken,Moola CELO AToken,5.85,0.0,6.0,2021-10-10T20:08:30.541Z
5964,clock-vault-nftx,CLOCK Vault (NFTX),16877.42,0.0,16877.42,2021-10-01T01:25:54.064Z
5965,ot-aave-interest-bearing-usdc,OT Aave Interest Bearing USDC,0.875382,0.0,0.890947,2021-10-10T08:53:07.308Z
5966,baby-chow,Baby Chow,1.47e-10,0.0,1.47e-10,2021-10-09T14:24:50.246Z
5967,inverse-ethereum-volatility-index-token,Inverse Ethereum Volatility Index Token,141.61,0.0,,2021-10-10T16:41:57.209Z
5968,ethereum-eagle-project,Ethereum Gas Limit,0.054019,0.0,0.054189,2021-10-10T08:22:18.371Z
5969,bigo-token,BIGOCOIN,0.0,0.0,0.0,2021-10-10T19:35:57.791Z
5970,digimoney,DigiMoney,0.00083113,0.0,,2021-10-10T19:35:56.305Z
5971,ror-universe,ROR Universe,0.00103547,0.0,,2021-07-27T10:30:29.381Z
5972,loltoken,LOLTOKEN,0.00246841,0.0,0.00251993,2021-10-10T20:10:02.305Z
5973,shincoin,ShinCoin,0.01001457,0.0,,2021-10-05T23:44:58.345Z
5974,carbon-finance,Carbon Finance,0.00021973,0.0,0.00021973,2021-10-10T16:45:41.404Z
5975,bafi-finance-token,Bafi Finance Token,3.3,0.0,3.44,2021-10-10T19:54:49.529Z
5976,soldo,Soldo,0.090581,0.0,0.091641,2021-10-10T01:49:52.783Z
5977,printer-finance,Printer.Finance,12.45,0.0,12.45,2021-09-02T16:25:08.156Z
5978,slink-labs,Slink Labs,1.29661e-07,0.0,1.32972e-07,2021-10-10T05:46:12.791Z
5979,safehold,SafeHold,1.045e-09,0.0,1.064e-09,2021-10-10T17:42:12.815Z
5980,all-me,All.me,0.00943556,0.0,0.01004979,2021-10-10T20:08:25.379Z
5981,london-vault-nftx,LONDON Vault (NFTX),526.38,0.0,526.38,2021-10-06T17:56:01.771Z
5982,aevolve-token,Aevolve Token,3.81,0.0,3.86,2021-10-10T16:27:02.734Z
5983,dixt-finance,Dixt Finance,1.671e-05,0.0,2.264e-05,2021-10-10T20:10:09.895Z
5984,wrapped-celo-dollar,Wrapped Celo Dollar,1.0,0.0,,2021-10-08T13:02:25.359Z
5985,gimmer,Gimmer,0.00599079,0.0,0.00600498,2021-10-08T19:04:55.045Z
5986,save-the-kids,Save The Kids,0.00171013,0.0,0.00174189,2021-10-10T19:57:51.793Z
5987,bullswap-protocol,Bullswap Protocol,0.00074049,0.0,0.00075705,2021-10-10T20:08:24.325Z
5988,tdoge,τDoge,0.02277954,0.0,0.02295001,2021-10-10T19:42:34.485Z
5989,idl-token,IDL Token,0.380995,0.0,,2021-09-23T21:43:36.049Z
5990,brapper-token,Brapper Token,1.65e-06,0.0,,2021-09-02T11:16:37.921Z
5991,coinspaid,CoinsPaid,0.090305,0.0,0.094326,2021-10-10T02:43:19.563Z
5992,wrapped-celo,Wrapped CELO,5.83,0.0,6.01,2021-10-10T19:04:00.325Z
5993,smilecoin,Smilecoin,0.511679,0.0,0.513492,2021-10-10T19:39:34.979Z
5994,epluscoin,Epluscoin,0.00046521,0.0,,2021-09-08T16:43:09.003Z
5995,heidi,HEIDI,9.344e-05,0.0,,2021-09-02T11:16:28.476Z
5996,soda-coin,SODA Coin,0.02756801,0.0,0.0277957,2021-10-10T20:11:31.944Z
5997,lotdog,Lotdog,3.6e-11,0.0,,2021-10-07T22:22:09.870Z
5998,koloop-basic,Koloop Basic,0.00093641,0.0,0.00094323,2021-10-10T20:05:51.731Z
5999,promise-token,Promise Token,4.809e-09,0.0,8.021e-09,2021-10-10T20:09:59.916Z
6000,mishka-token,Mishka Token,4.05973e-07,0.0,4.05973e-07,2021-10-10T18:34:54.632Z
6001,kmushicoin,Kmushicoin,2.44,0.0,2.44,2021-10-10T19:53:47.686Z
6002,autoshark,AutoShark,0.3508,0.0,0.360327,2021-10-10T20:07:04.838Z
6003,katana-finance,Katana Finance,0.00051293,0.0,0.00058125,2021-10-10T20:07:57.594Z
6004,kittycake,KittyCake,1.91e-06,0.0,1.93e-06,2021-10-10T17:44:00.279Z
6005,review-capital,Review Capital,0.719169,0.0,0.739273,2021-10-10T20:06:47.395Z
6006,eswapping,eSwapping,0.404886,0.0,,2021-09-20T02:32:50.202Z
6007,idexo-token,Idexo Token,0.461189,0.0,0.483192,2021-10-10T20:01:33.081Z
6008,parallelcoin,ParallelCoin,0.059143,0.0,0.064613,2021-10-10T18:42:59.433Z
6009,vspy,vSPY,0.082713,0.0,,2021-09-12T04:30:37.304Z
6010,bnbrain,BnbRain,1.21136e-07,0.0,1.55552e-07,2021-10-10T19:31:13.853Z
6011,quick-mining,Quick Mining,0.00191105,0.0,0.00249501,2021-10-10T20:14:44.190Z
6012,unigraph,UniGraph,0.086686,0.0,0.086686,2021-09-02T16:14:47.103Z
6013,prize-coin,Prize Coin,5.47,0.0,5.47,2021-10-10T19:44:38.532Z
6014,zcnox-coin,ZCNOX Coin,0.072507,0.0,0.099837,2021-10-10T18:11:28.409Z
6015,pamp-network,Pamp Network,0.00050413,0.0,0.00050268,2021-10-10T20:08:21.208Z
6016,ecochain,Ecochain,0.00595891,0.0,0.00602216,2021-10-10T17:48:13.541Z
6017,agrocash-x,AgroCash X,3.678e-05,0.0,4e-05,2021-10-10T20:06:16.583Z
6018,tundra-token,Tundra Token,21.91,0.0,26.23,2021-10-10T20:14:51.956Z
6019,myubi,Myubi,0.08416,0.0,0.084425,2021-10-10T11:30:56.430Z
6020,grimm,Grimm,0.00110705,0.0,0.00167296,2021-10-10T18:09:34.999Z
6021,webflix,WebFlix,6.9e-06,0.0,8.15e-06,2021-10-10T19:54:35.223Z
6022,mus,Musashi Finance,0.00756775,0.0,0.00759663,2021-10-10T19:43:34.261Z
6023,ercaux,ErcauX,0.01542069,0.0,0.01542069,2021-10-09T09:40:15.400Z
6024,afterback,AfterBack,0.00085584,0.0,,2021-09-27T06:12:10.020Z
6025,proswap,ProSwap,1.44,0.0,1.44,2021-10-10T19:35:46.825Z
6026,afterburn,AfterBurn,0.00104341,0.0,0.00104341,2021-10-04T22:07:07.227Z
6027,yokcoin,YOKcoin,0.087952,0.0,0.088333,2021-10-10T20:06:34.738Z
6028,thx,Thx!,0.154275,0.0,,2021-09-30T02:59:34.449Z
6029,oikos,Oikos,0.00637565,0.0,0.00704102,2021-10-10T20:12:05.225Z
6030,nerva,Nerva,0.055505,0.0,0.07159,2021-10-10T20:09:25.848Z
6031,fuzzballs,FuzzBalls,0.00839353,0.0,,2021-10-09T15:00:25.778Z
6032,babylondon,BabyLondon,3.09e-06,0.0,3.17e-06,2021-10-10T20:09:44.991Z
6033,cifculation,Cifculation,0.02035807,0.0,0.02495967,2021-10-10T20:11:54.456Z
6034,ecc,ECC,0.00021612,0.0,0.00021558,2021-10-10T15:56:50.234Z
6035,mindcell,MindCell,0.03769795,0.0,0.04307854,2021-10-10T20:10:50.749Z
6036,mesefa,MESEFA,0.062137,0.0,0.089148,2021-10-10T14:24:50.330Z
6037,tron-go,TRON GO,3.45e-06,0.0,4.95e-06,2021-10-10T16:11:56.263Z
6038,immutable,Immutable,0.056434,0.0,0.059253,2021-10-10T20:02:10.646Z
6039,medooza-ecosystem,Medooza Ecosystem,0.00740816,0.0,0.00756335,2021-10-10T20:07:25.201Z
6040,greenheart-cbd,Greenheart CBD,0.03065009,0.0,0.03208196,2021-10-10T19:39:48.360Z
6041,drc-mobility,DRC Mobility,0.02134315,0.0,0.02173615,2021-10-10T20:08:28.334Z
6042,whale-coin,Whale Coin,0.00012343,0.0,0.00012335,2021-10-05T01:50:13.527Z
6043,smart-trade-coin,Smart Trade Coin,0.00150271,0.0,0.00159218,2021-10-10T20:10:00.208Z
6044,swamp-coin,Swamp Coin,0.00019206,0.0,,2021-10-06T20:51:55.090Z
6045,ape-fun-token,Ape Fun Token,2.14e-10,0.0,2.2e-10,2021-10-10T19:22:41.459Z
6046,token-play,Token Play,0.03365345,0.0,0.04203509,2021-10-10T20:10:05.125Z
6047,playandlike,PlayAndLike,1.19e-06,0.0,1.5e-06,2021-10-10T20:14:50.478Z
6048,plentycoin,PlentyCoin,3.66e-06,0.0,4.32e-06,2021-10-10T20:11:50.409Z
6049,safemoonavax,SafemoonAvax,5.29e-10,0.0,5.81e-10,2021-10-10T20:09:16.716Z
6050,wanaka-farm,Wanaka Farm,2.58,0.0,2.86,2021-10-10T20:11:07.484Z
6051,maticlaunch,MaticLaunch,0.158964,0.0,0.1911,2021-10-10T20:07:14.733Z
6052,trustworks,Trustworks,0.555935,0.0,0.570286,2021-10-10T18:03:15.354Z
6053,bitbucks,BitBucks,0.00065851,0.0,0.00066428,2021-10-10T17:57:08.674Z
6054,ring-x-platform,RING X PLATFORM,0.03261367,0.0,0.03263611,2021-10-10T20:11:27.946Z
6055,sfmoney,SFMoney,0.0011808,0.0,0.00131213,2021-10-10T20:12:37.851Z
6056,pandora-protocol,Pandora Protocol,0.104971,0.0,0.105399,2021-10-10T20:02:11.828Z
6057,capital-x-cell,CAPITAL X CELL,0.04370119,0.0,0.044664,2021-10-10T20:14:04.242Z
6058,infinitee,Infinitee,0.00275244,0.0,0.00284327,2021-10-10T20:07:34.092Z
6059,ecochain-token,Ecochain Token,1.4976e-08,0.0,1.5648e-08,2021-10-10T20:08:59.523Z
6060,beechat,BeeChat,0.00200806,0.0,0.00209333,2021-10-10T20:08:43.805Z
6061,polyquity-dollar,PolyQuity Dollar,0.999473,0.0,1.01,2021-10-10T19:53:29.683Z
6062,banklife,Banklife,3.629e-05,0.0,,2021-10-08T18:01:30.269Z
6063,4artechnologies,4ART Coin,0.066299,0.0,0.069572,2021-10-10T20:08:27.326Z
6064,doch-coin,Doch Coin,0.00055497,0.0,0.00055784,2021-10-10T20:06:43.020Z
6065,polkatrail,Polkatrail,0.01330366,0.0,0.01341193,2021-10-10T19:07:07.021Z
6066,zos,ZOS,0.00047469,0.0,,2021-09-26T20:30:11.318Z
6067,camp,Camp,0.0002757,0.0,0.00030383,2021-10-10T20:09:14.459Z
6068,cvp-token,CVP Token,2.17,0.0,2.25,2021-10-10T20:09:50.188Z
6069,city-coin,City Coin,0.117438,0.0,0.117746,2021-10-10T20:14:48.348Z
6070,make-more-money,Make More Money,628.42,0.0,,2021-10-09T13:00:15.437Z
6071,improved-bitcoin,Improved Bitcoin,0.00057885,0.0,,2021-10-09T14:30:50.197Z
6072,dessfi,Dessfi,78.3,0.0,,2021-08-24T11:43:54.644Z
6073,gg-coin,Global Game Coin,1.74,0.0,1.83,2021-10-10T19:16:37.612Z
6074,i9x-coin,i9X Coin,158.7,0.0,216.42,2021-10-10T19:36:32.774Z
6075,empower-network,Empower Network,0.00140568,0.0,,2021-10-07T22:28:30.851Z
6076,thefutbolcoin,TheFutbolCoin,0.172009,0.0,0.176355,2021-10-10T19:10:50.222Z
6077,polyroll,Polyroll,0.01731048,0.0,0.02322048,2021-10-10T20:13:04.962Z
6078,defi-ch,DeFi.ch,0.058451,0.0,0.059147,2021-10-10T18:32:38.115Z
6079,starship-token,StarShip Token,3.0174e-08,0.0,3.0892e-08,2021-10-10T18:00:11.364Z
6080,dogedao,DogeDao,4.13e-06,0.0,4.22e-06,2021-10-10T20:14:53.410Z
6081,emoji,Emoji,0.00714454,0.0,,2021-09-28T01:51:34.919Z
6082,psrs,PSRS,0.05284,0.0,,2021-10-06T23:05:45.257Z
6083,etor,etor,0.0082138,0.0,,2021-10-09T10:49:00.069Z
6084,hora,HORA Token,0.00012158,0.0,0.00010964,2021-10-10T19:24:20.838Z
6085,dragonfly-protocol,Dragonfly Protocol,0.069823,0.0,0.069823,2021-09-02T16:14:45.670Z
6086,love-coin,LOVE Coin,0.0021457,0.0,,2021-09-21T04:00:27.424Z
6087,moments,Moments Market,0.03241907,0.0,0.03647827,2021-10-10T19:46:24.203Z
6088,medikey,MEDIKEY,0.00043981,0.0,,2021-09-23T16:00:45.180Z
6089,zenko,Zenko,0.0013605,0.0,0.00136554,2021-10-10T04:11:20.135Z
6090,darkcoin,Darkcoin,0.18965,0.0,0.20194,2021-10-10T20:12:58.354Z
6091,sokuswap,SokuSwap,0.01290226,0.0,0.01329175,2021-10-10T20:10:10.910Z
6092,mtblock,MtBlock,1.074e-05,0.0,,2021-10-09T16:02:05.308Z
6093,chopper-inu,Chopper Inu,2.43e-10,0.0,2.52e-10,2021-10-10T20:01:23.347Z
6094,uze-token,Uze Tokens,0.0141818,0.0,,2021-09-25T01:14:00.591Z
6095,regen,Regen,3.34,0.0,3.65,2021-10-10T20:14:05.075Z
6096,ebisu-network,Ebisu Network,9.88,0.0,9.91,2021-10-10T20:13:47.934Z
6097,fantom-oasis,Fantom Oasis,0.148459,0.0,0.180697,2021-10-10T20:14:49.793Z
6098,marvel,Marvel,9.39e-10,0.0,,2021-07-25T19:11:46.597Z
6099,fndz-token,FNDZ Token,1.64,0.0,1.72,2021-10-10T20:09:16.459Z
6100,cosplay-token,Cosplay Token,0.02842987,0.0,,2021-09-29T22:54:37.220Z
6101,death-token,Death Token,5.6649e-07,0.0,6.88322e-07,2021-10-10T20:09:35.762Z
6102,oddo-coin,ODDO coin,0.00679554,0.0,,2021-08-27T02:30:30.105Z
6103,newland,NEWLAND,0.00094122,0.0,,2021-08-13T14:30:16.990Z
6104,antcoin,ANTcoin,6.608e-05,0.0,,2021-06-15T15:38:17.725Z
6105,treasure-sl,Treasure SL,0.00011071,0.0,0.00016318,2021-10-10T19:28:18.251Z
6106,safevault,SafeVault,3.04e-06,0.0,3.14e-06,2021-10-10T20:08:46.995Z
6107,genie-protocol,Genie Protocol,1.99,0.0,1.99,2021-10-10T20:12:42.290Z
6108,ace-casino,Ace Entertainment,0.00691049,0.0,0.00691258,2021-10-10T20:00:32.392Z
6109,pop,POP,0.22579,0.0,0.239502,2021-10-10T16:49:50.759Z
6110,asimi,ASIMI,0.01978067,0.0,,2021-10-08T18:02:00.706Z
6111,xbn-community-token,XBN Community Token,8.8e-11,0.0,9.2e-11,2021-10-10T19:56:53.746Z
6112,neko-inu,Neko Inu,1.13e-10,0.0,,2021-10-10T18:54:12.247Z
6113,safeinvest,SafeInvest,5e-12,0.0,5e-12,2021-09-19T21:57:56.403Z
6114,swgtoken,SWGToken,0.185449,0.0,0.199517,2021-10-10T20:14:27.758Z
6115,interlude,Interlude,0.00513138,0.0,0.00562294,2021-10-10T19:55:01.836Z
