,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
8111,kefi-token,kfi,KeFi Token,https://assets.coingecko.com/coins/images/14979/large/Kefi-Logo-256x256-px.png?1619217173,6.04,0.0,,,0.0,,,,,,,0.0,888888.0,,10.08,-40.05034,2021-04-24T03:39:27.784Z,0.140112,4212.0708,2021-04-29T11:58:27.841Z,,2021-05-18T11:24:08.832Z
8112,bora,bora,BORA,https://assets.coingecko.com/coins/images/7646/large/LDqRyofe_400x400.jpg?1548926877,0.203041,0.0,,,18879412.0,0.208837,0.197143,0.0032864,1.64522,0.0,0.0,0.0,1205750000.0,,0.490097,-58.6852,2021-04-02T07:28:22.877Z,0.00482732,4094.51683,2020-02-15T17:49:05.317Z,,2021-10-10T20:14:47.432Z
8113,flypaper,sticky,FlyPaper,https://assets.coingecko.com/coins/images/18610/large/kjJCd8WN_400x400.jpg?1632667921,0.00118004,0.0,,,25287.0,0.00124951,0.00103569,0.00014435,13.93782,0.0,0.0,0.0,500000000.0,,0.00311384,-62.39859,2021-09-26T19:35:51.321Z,1.658e-05,6960.17813,2021-10-02T04:28:34.312Z,,2021-10-10T20:13:43.975Z
8114,foxdcoin,foxd,Foxdcoin,https://assets.coingecko.com/coins/images/10833/large/CIRCLEIMAGE.png?1619434284,8.3e-06,0.0,,,42.85,1.004e-05,7.68e-06,1.20427e-07,1.47146,0.0,0.0,0.0,21000000000.0,,0.00057943,-98.56676,2021-03-22T04:25:41.249Z,7.35e-06,13.00378,2021-10-03T08:03:57.810Z,,2021-10-10T19:59:23.463Z
8115,pocket-doge,pdoge,Pocket Doge,https://assets.coingecko.com/coins/images/17831/large/icon200.png?1629376797,8.57e-06,0.0,,,1569.43,8.7e-06,8.41e-06,-1.3127e-08,-0.1529,0.0,0.0,0.0,100000000000.0,,2.552e-05,-66.42802,2021-08-26T06:24:31.036Z,4.53e-06,89.00337,2021-09-26T08:47:18.623Z,,2021-10-10T20:09:05.141Z
8116,smart-wallet-token,swt,Smart Wallet Token,https://assets.coingecko.com/coins/images/18159/large/%D0%9B%D0%BE%D0%B3%D0%BE%D1%82%D0%B8%D0%BF_%D0%BD%D0%B0_%D0%B1%D0%B5%D0%BB%D0%BE%D0%BC_%D1%84%D0%BE%D0%BD%D0%B5.png?1630742723,0.111161,0.0,,,27398.0,0.124229,0.090116,-0.012931496762,-10.42087,0.0,0.0,0.0,300000000000.0,,0.611242,-81.81395,2021-09-04T08:16:12.872Z,0.090116,23.35347,2021-10-10T01:39:18.197Z,,2021-10-10T20:00:07.578Z
8117,dragon-ball,dragon,Dragon Ball,https://assets.coingecko.com/coins/images/12416/large/fbe4f736-13cf-414b-8c92-17e01b30692b.png?1599690946,0.02868853,0.0,,,4.78,,,,,,,0.0,1750.0,,970.58,-99.99704,2020-09-11T06:24:32.062Z,0.00090941,3054.62844,2020-11-07T11:04:38.289Z,,2021-09-09T21:00:07.531Z
8118,newyorkcoin,nyc,NewYorkCoin,https://assets.coingecko.com/coins/images/693/large/nyc_logo_wallet_2018.png?1626094403,2.687e-05,0.0,,,1360.21,3.018e-05,2.681e-05,-4.18323e-07,-1.53324,0.0,0.0,0.0,100000000000.0,,0.00110246,-97.5679,2018-01-07T00:00:00.000Z,2.37e-10,11335883.54082,2020-01-17T14:39:32.730Z,,2021-10-10T20:10:21.645Z
8119,queenbee,qbz,QUEENBEE,https://assets.coingecko.com/coins/images/10772/large/1nIgm-Ut_400x400.jpg?1583377902,0.00913827,0.0,,,959.18,0.01594527,0.00513771,0.00018946,2.11712,0.0,0.0,0.0,8000000000.0,,956544.0,-100.0,2021-03-29T17:18:33.861Z,2.992e-05,30436.01259,2021-07-26T08:24:55.248Z,,2021-10-10T20:10:49.094Z
8120,netcoin,net,Netcoin,https://assets.coingecko.com/coins/images/36/large/netcoin.png?1547033677,0.00011632,0.0,,,0.04263617,,,,,,,0.0,320636160.0,,130.32,-99.99991,2017-07-17T00:00:00.000Z,3.97e-06,2829.09159,2020-03-13T15:49:40.114Z,,2021-10-08T02:30:57.279Z
8121,crunch,crunch,Crunchy,https://assets.coingecko.com/coins/images/18091/large/crunch_logo.png?1630423146,2.63e-05,0.0,,,15.47,2.667e-05,2.632e-05,-3.63732e-07,-1.36422,0.0,0.0,0.0,,,0.00026659,-90.13517,2021-08-31T18:46:06.828Z,2.202e-05,19.4359,2021-09-28T15:33:10.343Z,,2021-10-10T19:04:45.382Z
8122,candy-protocol,cad,Candy Protocol,https://assets.coingecko.com/coins/images/14071/large/YMXZkwwS_400x400.png?1614149796,0.00103381,0.0,,,44371.0,0.00107378,0.00100787,-3.1728638e-05,-2.97771,0.0,0.0,0.0,1500000000.0,,9.05,-99.98856,2021-05-04T10:11:20.271Z,0.00095911,7.92616,2021-09-26T01:53:06.205Z,,2021-10-10T20:09:13.923Z
8123,elxis,lex,Elxis,https://assets.coingecko.com/coins/images/12911/large/IMG_20201022_202203_616.jpg?1603423658,9.09,0.0,,,0.090906,,,,,,,0.0,13000000.0,,45.49,-80.01537,2020-10-27T10:53:27.374Z,1.72,427.08628,2020-10-28T14:58:41.172Z,,2021-09-16T21:31:00.030Z
8124,billionhappiness,bhc,BillionHappiness,https://assets.coingecko.com/coins/images/12803/large/BHC_BLACK_TRANSPARENT.png?1602665544,50.31,0.0,,,91720.0,57.59,46.91,3.4,7.2471,0.0,0.0,0.0,50000.0,,436.97,-88.52763,2021-04-06T22:50:44.245Z,0.638243,7754.47745,2020-10-20T10:14:55.970Z,,2021-10-10T20:07:55.175Z
8125,3x-short-litecoin-token,ltcbear,3X Short Litecoin Token,https://assets.coingecko.com/coins/images/10223/large/683JEXMN_400x400_%281%29.png?1576588627,0.00122994,0.0,,,8456.99,0.00123343,0.00111355,4.305e-05,3.62748,0.0,0.0,0.0,,,43260.0,-100.0,2019-12-18T12:39:05.695Z,0.0010416,18.30723,2021-09-13T13:51:00.287Z,,2021-10-10T20:05:04.640Z
8126,destorage,ds,DeStorage,https://assets.coingecko.com/coins/images/15984/large/DS_LOG_Transparent_200x200.png?1622535280,0.00206758,0.0,,,184402.0,0.0021307,0.00203387,-4.102368e-06,-0.19802,0.0,0.0,0.0,10000000000.0,,0.00559617,-63.02488,2021-08-05T21:32:19.449Z,0.00123038,68.17461,2021-10-02T07:07:39.042Z,,2021-10-10T20:10:17.208Z
8127,helios-cash,heo,Helios Cash,https://assets.coingecko.com/coins/images/16790/large/logo200_%2817%29.png?1625031247,0.0,0.0,,,0.0,,,,,,,0.0,5000000.0,,0.874011,-100.0,2021-06-30T21:47:41.951Z,0.0,31.75866,2021-08-12T08:34:50.552Z,,2021-09-20T12:34:56.420Z
8128,yearn-classic-finance,earn,Yearn Classic Finance,https://assets.coingecko.com/coins/images/13009/large/1_s2SlrgrX3CnRJIzUkRaFEA.jpeg?1604373076,6.54,0.0,,,8.68,6.01,5.82,0.701735,12.02029,0.0,0.0,0.0,11567.0,,339.13,-98.07165,2020-11-07T09:37:33.009Z,3.04,114.84524,2021-08-02T10:28:04.688Z,,2021-10-10T14:11:14.355Z
8129,decentralized-vulnerability-platform,dvp,Decentralized Vulnerability Platform,https://assets.coingecko.com/coins/images/9424/large/4520.png?1568598223,0.00336857,0.0,,,91140.0,0.0036312,0.00322225,-0.00026262676,-7.2325,0.0,0.0,0.0,5000000000.0,,0.195401,-98.27891,2021-02-19T00:42:46.527Z,3.001e-05,11106.51555,2021-02-04T06:24:18.356Z,,2021-10-10T20:09:05.053Z
8130,project-pai,pai,Project Pai,https://assets.coingecko.com/coins/images/4825/large/project-pai.png?1548332092,0.01359471,0.0,,,228189.0,0.01447012,0.0135623,-0.000464443636,-3.3035,0.0,0.0,0.0,,,1.53,-99.09649,2018-07-09T07:53:46.170Z,0.00566484,144.76885,2020-12-31T13:12:41.198Z,,2021-10-10T20:13:17.056Z
8131,rechain,rech,ReChain,https://assets.coingecko.com/coins/images/15164/large/simple_logo_%281%29.png?1620008069,7.7285e-08,0.0,,,0.671478,,,,,,,0.0,10000000000000.0,,3.32e-06,-97.67215,2021-05-10T07:20:36.535Z,7.2965e-08,5.92087,2021-09-13T15:00:30.288Z,,2021-09-19T10:30:49.658Z
8132,coinmerge,cmerge,CoinMerge,https://assets.coingecko.com/coins/images/17146/large/coinmerge.PNG?1626660739,0.0002195,0.0,,,0.0,0.00022638,0.0002195,-2.21019e-06,-0.99689,,,0.0,5000000000.0,,0.00131362,-83.29065,2021-07-31T00:33:52.479Z,0.00015079,45.56452,2021-09-02T11:07:09.205Z,,2021-10-08T23:59:11.717Z
8133,path-vault-nftx,path,PATH Vault (NFTX),https://assets.coingecko.com/coins/images/17048/large/PATH.png?1626148660,2157.93,0.0,,,0.0,,,,,,,0.0,8.0,,9575.75,-77.46465,2021-08-28T07:00:17.754Z,1473.09,46.48974,2021-09-23T03:53:30.363Z,,2021-09-28T01:49:34.447Z
8134,alita-network,alita,Alita Network,https://assets.coingecko.com/coins/images/17329/large/2LbKO1Yk_400x400.jpg?1627340043,0.00016834,0.0,,,287.09,0.00016835,0.00015904,8.57e-06,5.36559,0.0,0.0,0.0,1000000000.0,,0.00077832,-78.39518,2021-07-27T16:20:46.365Z,0.00011514,46.04439,2021-10-05T05:42:58.110Z,,2021-10-10T20:11:34.860Z
8135,tesla-inu,tesinu,Tesla Inu,https://assets.coingecko.com/coins/images/17468/large/400_filter_nobg_60c70a3c5aae1.jpg?1628214173,4.7e-11,0.0,,4745589.0,293030.0,4.9e-11,2.1e-11,2.6e-11,125.73937,0.0,0.0,0.0,1e+17,1e+17,1.47e-10,-67.7716,2021-08-03T12:54:51.479Z,5e-12,917.21144,2021-08-25T19:01:05.475Z,,2021-10-10T20:10:17.938Z
8136,nftpad,nftpad,NFTPad,https://assets.coingecko.com/coins/images/17930/large/nftpad.PNG?1629857163,0.127758,0.0,,25551563.0,116784.0,0.140923,0.123733,0.00348625,2.80535,0.0,0.0,0.0,199904171.0,200000000.0,0.228402,-44.06438,2021-08-25T15:19:53.299Z,0.089741,42.3632,2021-08-28T09:59:05.279Z,,2021-10-10T20:03:25.051Z
8137,fashion-coin,fshn,Fashion Coin,https://assets.coingecko.com/coins/images/8798/large/U_2764_RedHeart_256x256.png?1632979230,4.31822e-07,0.0,,,21243.0,4.7358e-07,4.01584e-07,-4.1135e-08,-8.69737,0.0,0.0,0.0,1000000000001.0,,0.00099905,-99.95679,2021-04-19T16:14:28.393Z,6.3411e-08,580.75822,2020-02-20T14:22:24.093Z,,2021-10-10T20:10:08.397Z
8138,3x-short-balancer-token,balbear,3X Short Balancer Token,https://assets.coingecko.com/coins/images/12070/large/683JEXMN_400x400.png?1596709288,2.196e-05,0.0,,,242.32,2.2e-05,2.124e-05,4.19677e-07,1.94874,0.0,0.0,0.0,,,3263.83,-100.0,2020-08-06T11:35:51.056Z,1.047e-05,109.76371,2021-09-04T10:12:03.189Z,,2021-10-10T17:57:50.536Z
8139,lazydoge,lazydoge,LazyDoge,https://assets.coingecko.com/coins/images/16926/large/icon-400x400.png?1626707854,1.1e-11,0.0,,107825.0,78.54,1.1e-11,1.1e-11,-0.0,-0.92136,0.0,0.0,0.0,7000000000000000.0,1e+16,1.297e-09,-99.16848,2021-07-07T22:33:54.718Z,8e-12,27.06344,2021-09-29T06:36:24.890Z,,2021-10-10T15:52:18.352Z
8140,biocrypt,bio,BioCrypt,https://assets.coingecko.com/coins/images/6457/large/200x200logo.png?1547042660,0.00143594,0.0,,,0.0,,,,,,,0.0,1000000000.0,,0.04007648,-96.41699,2019-03-12T22:38:03.356Z,2.403e-05,5876.15042,2019-10-29T13:39:26.912Z,,2021-10-01T08:16:37.707Z
8141,centralex,cenx,Centralex,https://assets.coingecko.com/coins/images/16025/large/Centralex_Logo.png?1622618498,0.04655611,0.0,,,6633.45,0.04754032,0.04624587,-0.000574443291,-1.21883,0.0,0.0,0.0,500000000.0,,0.054809,-15.05831,2021-09-03T14:26:23.528Z,0.02753033,69.10845,2021-07-20T04:11:49.039Z,,2021-10-10T20:02:18.316Z
8142,coffe-1-st-round,cff,Coffe,https://assets.coingecko.com/coins/images/6591/large/cff_1024.png?1625627618,0.00160273,0.0,,32062306.0,24863.0,0.00161779,0.00159334,-1.478582e-06,-0.09217,0.0,0.0,0.0,1214707061.7205,19999418663.0,0.00180865,-11.36122,2021-07-13T03:16:07.637Z,0.0014928,7.39322,2021-07-26T21:01:31.808Z,"{'times': -0.8397271553269154, 'currency': 'usd', 'percentage': -83.97271553269154}",2021-10-10T20:09:30.793Z
8143,duke-token,duke,Duke Token,https://assets.coingecko.com/coins/images/16121/large/3axfBIw.jpeg?1623036247,1.57e-06,0.0,,,104240.0,1.69e-06,1.48e-06,-1.15079e-07,-6.84095,0.0,0.0,0.0,1000000000000.0,,1.963e-05,-92.00413,2021-06-07T05:09:22.002Z,3.66393e-07,328.32598,2021-09-27T12:14:31.669Z,,2021-10-10T20:11:40.706Z
8144,polyfi,polyfi,PolyFi,https://assets.coingecko.com/coins/images/15383/large/E8007915-E6-F0-4-E31-A3-BB-C75638060-A40.png?1620698891,0.00025107,0.0,,,9.08,0.00026975,0.00025495,-1.8676843e-05,-6.92374,0.0,0.0,0.0,,,0.73601,-99.96589,2021-05-11T07:45:27.777Z,0.0002225,12.84431,2021-09-28T15:43:17.543Z,,2021-10-10T13:41:03.956Z
8145,aave-bat-v1,abat,Aave BAT v1,https://assets.coingecko.com/coins/images/11726/large/aBAT.png?1593086569,0.734089,0.0,,,7360.69,0.723139,0.674756,0.03692936,5.4426,0.0,0.0,0.0,939163.95862519,,1.64,-55.19831,2021-04-09T19:01:49.961Z,0.176979,314.60647,2020-11-04T15:19:09.826Z,,2021-10-10T20:07:21.041Z
8146,polkaex,pkex,PolkaEx,https://assets.coingecko.com/coins/images/18616/large/1024-1024-02.png?1632698540,1.79,0.0,,,1294345.0,1.94,1.76,-0.115983463373,-6.08716,0.0,0.0,0.0,100000000.0,,2.01,-10.94316,2021-10-06T03:26:39.297Z,0.840804,113.37442,2021-09-30T16:10:40.146Z,,2021-10-10T20:14:21.973Z
8147,baby-bake,babybake,BabyBake,https://assets.coingecko.com/coins/images/17344/large/200x200-Baby-Bake.png?1627364640,1.57e-06,0.0,,157392.0,9.0,,,,,,,0.0,100000000000.0,100000000000.0,1.802e-05,-91.2678,2021-07-27T12:27:56.422Z,1.38e-06,14.45788,2021-08-18T12:10:48.526Z,,2021-09-04T14:33:27.688Z
8148,vndc,vndc,VNDC,https://assets.coingecko.com/coins/images/9670/large/vndc-gold-coin.png?1571032826,4.323e-05,0.0,,,71721105.0,4.343e-05,4.281e-05,2.14126e-07,0.49774,0.0,0.0,0.0,1000000000000000.0,,0.128346,-99.96637,2019-10-10T04:14:19.056Z,2.66e-06,1522.01018,2020-10-20T13:34:51.818Z,,2021-10-10T20:14:37.332Z
8149,badger-sett-badger,bbadger,Badger Sett Badger,https://assets.coingecko.com/coins/images/14502/large/BADGER_DAO.png?1616559959,33.83,0.0,,,30610.0,34.96,31.62,2.13,6.72424,0.0,0.0,0.0,3152134.56670074,,63.36,-46.61018,2021-04-15T23:04:48.262Z,8.33,306.3463,2021-07-21T02:42:55.171Z,,2021-10-10T19:59:31.910Z
8150,multiplay,mtp,MultiPlay,https://assets.coingecko.com/coins/images/14827/large/ChdqcmrA_400x400.jpg?1618562172,0.03434029,0.0,,,972.56,,,,,,,0.0,20000000.0,,0.092315,-62.80099,2021-04-16T09:08:07.549Z,0.02236498,53.54494,2021-04-25T16:05:36.946Z,,2021-06-16T15:26:45.147Z
8151,olxa,olxa,OLXA,https://assets.coingecko.com/coins/images/3507/large/olxa.png?1547038275,0.00059804,0.0,,,5.99,,,,,,,0.0,,,0.01964866,-96.95635,2019-03-27T23:50:27.716Z,2.68e-05,2131.78196,2019-03-13T00:00:00.000Z,"{'times': -0.9501635909561137, 'currency': 'usd', 'percentage': -95.01635909561138}",2021-09-16T20:55:03.744Z
8152,litecoin-bep2,ltcb,Litecoin BEP2,https://assets.coingecko.com/coins/images/11115/large/2_%281%29.png?1588644579,179.17,0.0,,,15069.69,184.75,177.2,-0.733105454326,-0.40751,0.0,0.0,0.0,18500.0,,416.96,-57.20246,2021-05-10T03:07:56.753Z,34.45,417.99101,2020-09-21T14:42:43.625Z,,2021-10-10T20:12:28.850Z
8153,brazil-fan-token,bft,Brazil Fan Token,https://assets.coingecko.com/coins/images/18081/large/bft.png?1630399794,0.421429,0.0,,42142874.0,472905.0,0.532005,0.392356,-0.107421540577,-20.31228,0.0,0.0,0.0,100000000.0,100000000.0,1.07,-60.58539,2021-10-08T09:54:43.803Z,0.362547,16.58612,2021-09-21T23:51:55.435Z,,2021-10-10T20:09:21.287Z
8154,weblock,won,WeBlock,https://assets.coingecko.com/coins/images/13226/large/won.png?1606371371,0.00881276,0.0,,,4457.91,0.00941268,0.00875453,-0.000132390519,-1.48003,0.0,0.0,0.0,1000000000.0,,0.04172746,-78.8802,2021-03-08T06:04:09.425Z,0.00753849,16.90346,2021-09-24T11:18:28.468Z,,2021-10-10T20:03:04.103Z
8155,aave-amm-usdc,aAmmUSDC,Aave AMM USDC,https://assets.coingecko.com/coins/images/17226/large/aAMMUSDC_2x.png?1626939994,0.999675,0.0,,,0.0,1.01,0.994146,-0.000645999158,-0.06461,0.0,0.0,0.0,2157680.675014,,1.02,-2.05784,2021-09-25T09:07:14.194Z,0.981868,1.76915,2021-07-26T01:07:00.622Z,,2021-10-10T20:07:20.915Z
8156,aave-amm-unibatweth,aAmmUniBATWETH,Aave AMM UniBATWETH,https://assets.coingecko.com/coins/images/17217/large/aAmmUniBATWETH.png?1626878218,128.62,0.0,,,0.0,132.17,128.22,-2.748297302177,-2.09289,0.0,0.0,0.0,17.3539849494405,,157.44,-18.33787,2021-09-05T21:07:17.258Z,76.7,67.62676,2021-07-21T20:07:01.123Z,,2021-10-10T20:07:22.008Z
8157,golden-kitty-cake,gkcake,Golden Kitty Cake,https://assets.coingecko.com/coins/images/18165/large/QS3FOy.png?1630837787,1.15997e-07,0.0,,,1963.46,1.23503e-07,1.16167e-07,-6.747e-09,-5.49692,0.0,0.0,0.0,1000000000000.0,,2.37e-06,-95.10453,2021-09-06T22:48:41.671Z,1.13733e-07,1.99088,2021-09-29T00:28:12.149Z,,2021-10-10T19:59:57.686Z
8158,king-baby-doge,kbd,King Baby Doge,https://assets.coingecko.com/coins/images/17441/large/kbd_logo.jpg?1627828174,1.26e-10,0.0,,,11.43,1.3e-10,1.29e-10,-2e-12,-1.87676,,,0.0,1000000000000000.0,,5.8e-10,-78.20492,2021-08-01T20:40:12.419Z,9.9e-11,27.79058,2021-09-28T19:11:52.940Z,,2021-10-08T11:52:27.349Z
8159,odop,odop,oDOP,https://assets.coingecko.com/coins/images/15781/large/odop.PNG?1621843047,0.04839252,0.0,,,4.11,,,,,0.0,0.0,0.0,50000000.0,,0.132502,-63.478,2021-10-06T10:12:11.292Z,1.692e-05,285863.10873,2021-06-07T20:23:33.247Z,,2021-10-10T06:54:51.951Z
8160,unreal-finance,ugt,Unreal Finance,https://assets.coingecko.com/coins/images/17943/large/11292.png?1629883358,0.140727,0.0,,,30466.0,0.152931,0.143077,-0.012203237423,-7.97959,0.0,0.0,0.0,200000000.0,,0.377134,-61.8956,2021-08-25T19:19:01.393Z,0.125259,14.72586,2021-09-30T11:03:30.500Z,,2021-10-10T20:07:04.194Z
8161,moonfarmer,mfm,MoonFarmer,https://assets.coingecko.com/coins/images/17283/large/8LwYXCz.jpeg?1627132432,7.15e-10,0.0,,714920.0,796.62,7.22e-10,7.05e-10,-3e-12,-0.44051,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,3.836e-09,-81.36299,2021-08-21T16:51:48.706Z,5.01e-10,42.66764,2021-08-04T09:17:10.592Z,,2021-10-10T19:50:47.737Z
8162,chad-link-set,chadlink,Chad Link Set,https://assets.coingecko.com/coins/images/11556/large/chad-link-set.png?1591072904,458.96,0.0,,,10980.27,,,,,,,0.0,70.8419066146146,,971.07,-52.73657,2021-05-05T07:33:45.176Z,100.88,354.96344,2020-06-15T06:35:17.518Z,,2021-09-21T16:30:40.897Z
8163,owgaming,ow,OWGaming,https://assets.coingecko.com/coins/images/16400/large/nBEhjyh.png?1623914303,4.21e-10,0.0,,,10.57,4.26e-10,4.23e-10,-5e-12,-1.24914,0.0,0.0,0.0,1000000000000000.0,,6.96e-10,-39.59483,2021-06-24T17:37:24.993Z,3.29e-10,27.87383,2021-07-20T10:24:22.033Z,,2021-10-10T12:09:53.112Z
8164,amond,amon,AmonD,https://assets.coingecko.com/coins/images/8952/large/AmonD_512x512.png?1563227436,0.00142986,0.0,,,13866.82,0.00170855,0.00142356,-7.1301719e-05,-4.74975,0.0,0.0,0.0,7600000000.0,,0.142539,-98.99936,2020-08-30T00:51:16.436Z,7.68e-05,1757.10359,2020-04-04T06:34:22.549Z,,2021-10-10T20:11:00.609Z
8165,mercurity-finance,mee,Mercurity Finance,https://assets.coingecko.com/coins/images/14513/large/mee.PNG?1616633698,0.126192,0.0,,,0.0,0.126192,0.126192,0.0,0.0,,,0.0,1179996.0,,9.33,-98.64797,2021-04-06T01:19:40.347Z,0.126192,0.0,2021-09-23T14:17:17.017Z,,2021-09-24T14:14:14.279Z
8166,scrypta,lyra,Scrypta,https://assets.coingecko.com/coins/images/7748/large/1_zHuFWIdNMu9dD2I3HrV2sw.png?1550194268,0.00557141,0.0,,,339.3,,,,,,,0.0,50000000.0,,0.897814,-99.37945,2021-03-05T19:52:07.094Z,0.00078327,611.30329,2019-12-15T22:05:07.415Z,,2021-10-08T01:39:14.730Z
8167,troneuroperewardcoin,terc,TronEuropeRewardCoin,https://assets.coingecko.com/coins/images/9253/large/1000226.png?1565567673,0.03631429,0.0,,,11131.92,0.03623904,0.03220264,0.00266588,7.92274,0.0,0.0,0.0,10000000000.0,,0.349725,-89.64021,2020-08-07T14:43:54.786Z,0.00049742,7183.70084,2020-06-04T19:09:26.979Z,,2021-10-10T20:10:10.450Z
8168,eros,ers,Eros,https://assets.coingecko.com/coins/images/1588/large/ers.png?1547035775,0.01107172,0.0,,,1.89,0.01105832,0.01098811,8.361e-05,0.76091,0.0,0.0,0.0,,,1.7,-99.34832,2020-06-18T07:28:20.018Z,0.01074689,3.02255,2021-10-07T16:14:39.088Z,,2021-10-10T18:38:11.448Z
8169,upbnb,upbnb,upBNB,https://assets.coingecko.com/coins/images/15092/large/upbnb_logo.jpg?1619677104,0.03761349,0.0,,3136231.0,571.69,0.03826795,0.03745425,-0.000654456695,-1.7102,0.0,0.0,0.0,83380488.1636549,83380488.1636549,4.33,-99.13034,2021-05-02T03:34:48.237Z,0.00056302,6580.65993,2021-05-24T06:29:53.614Z,,2021-10-10T19:21:24.358Z
8170,quidax,qdx,Quidax,https://assets.coingecko.com/coins/images/16032/large/3k5qGOw1_400x400.jpg?1622673737,0.02130228,0.0,,,0.0,,,,,,,0.0,499741035.0,,0.04427094,-51.88202,2021-08-23T22:56:46.131Z,0.01260404,69.0116,2021-07-24T17:59:59.440Z,,2021-09-30T23:48:52.879Z
8171,dogerise,dogerise,Dogerise,https://assets.coingecko.com/coins/images/17005/large/dogerise.png?1626062591,1.094e-09,0.0,,,0.251694,1.128e-09,1.092e-09,-3.4e-11,-3.02138,,,0.0,1000000000000000.0,,9.52e-09,-88.50503,2021-07-12T07:30:10.414Z,7.45e-10,46.84977,2021-07-20T04:03:30.287Z,,2021-10-08T20:26:39.818Z
8172,neo-holistic-coin,nhc,Neo Holistic Coin,https://assets.coingecko.com/coins/images/14596/large/nhc.png?1617173747,0.00098115,0.0,,,186.5,0.00098041,0.00096041,2.074e-05,2.15937,0.0,0.0,0.0,500000000.0,,0.102484,-99.04263,2021-03-31T09:16:54.629Z,0.00035063,179.82302,2021-08-03T18:42:31.152Z,,2021-10-10T19:29:00.942Z
8173,onion-mixer,omt,Onion Mixer,https://assets.coingecko.com/coins/images/16735/large/onion_mixer.PNG?1624867528,3.727e-05,0.0,,,370.54,3.78e-05,3.719e-05,-3.27505e-07,-0.87118,0.0,0.0,0.0,20197014521.0,,0.00423983,-99.12105,2021-07-04T18:45:04.727Z,3.719e-05,0.21352,2021-10-10T18:11:42.980Z,,2021-10-10T18:52:29.069Z
8174,twirl-governance-token,tgt,Twirl Governance Token,https://assets.coingecko.com/coins/images/16725/large/Yn1ebvX.png?1624850650,0.02728273,0.0,,,0.00511368,0.02744921,0.02711251,-0.000166479761,-0.6065,0.0,0.0,0.0,100000.0,,1.43,-98.09814,2021-07-22T17:21:14.986Z,0.00757935,259.96152,2021-09-07T08:53:12.622Z,,2021-10-10T20:00:42.921Z
8175,epstein,epstein,Epstein,https://assets.coingecko.com/coins/images/16299/large/pTRo5Ak.png?1623681578,8.6e-10,0.0,,,2.7,,,,,,,0.0,69000000000000.0,,3.29314e-07,-99.73883,2021-06-17T07:26:43.964Z,8.37e-10,2.7722,2021-09-25T20:36:43.616Z,,2021-09-26T23:37:36.133Z
8176,zenko,znko,Zenko,https://assets.coingecko.com/coins/images/15327/large/znko.PNG?1620520320,0.0013605,0.0,,,1.01,0.00136554,0.00136186,-5.038611e-06,-0.36898,0.0,0.0,0.0,,,0.00299787,-54.61774,2021-09-04T14:11:48.498Z,0.0013605,0.0,2021-10-10T04:11:20.135Z,,2021-10-10T04:11:20.135Z
8177,silver-gateway,svs,Silver Gateway,https://assets.coingecko.com/coins/images/15076/large/icon_1.png?1619646860,0.170254,0.0,,,21939.0,0.170413,0.168944,0.00073315,0.43249,0.0,0.0,0.0,99000000.0,,1.84,-90.74982,2021-04-30T15:42:39.857Z,0.01570071,984.36894,2021-08-17T05:31:26.186Z,,2021-10-10T18:43:08.906Z
8178,inverse-bitcoin-volatility-index-token,ibtcv,Inverse Bitcoin Volatility Index Token,https://assets.coingecko.com/coins/images/16718/large/logo_-_2021-06-28T093119.133.png?1624843921,158.92,0.0,,,7.43,,,,,,,0.0,786.0,,160.6,-1.05047,2021-07-02T23:24:16.999Z,157.15,1.12242,2021-07-26T21:01:24.741Z,,2021-09-15T01:50:43.617Z
8179,husky,husky,Husky,https://assets.coingecko.com/coins/images/14842/large/husky_logo.png?1618634383,1.0765e-08,0.0,,403314421.0,120181.0,1.0943e-08,8.149e-09,2.287e-09,26.98156,0.0,0.0,0.0,3.91595e+16,3.91595e+16,1.98301e-07,-94.80623,2021-04-20T06:37:35.320Z,1.463e-09,603.94978,2021-09-28T23:33:07.370Z,,2021-10-10T20:13:27.143Z
8180,shitcoin,shit,ShitCoin,https://assets.coingecko.com/coins/images/9472/large/ShitCoin_200x200.png?1567723695,2.52432e-07,0.0,,,805.44,2.40973e-07,1.6021e-08,2.36411e-07,1475.6548,0.0,0.0,0.0,1000000000000.0,,5.136e-05,-99.53082,2020-04-01T08:14:53.485Z,6.7e-11,361434.61207,2019-10-25T17:29:37.744Z,,2021-10-10T20:09:23.848Z
8181,harta-tech,harta,Harta Tech,https://assets.coingecko.com/coins/images/14813/large/hartalogocoingecko.png?1618542976,0.117166,0.0,,11716640.0,69.26,0.116072,0.113434,0.00109431,0.94278,,,0.0,99997921.0732381,100000000.0,0.483384,-75.76124,2021-05-17T08:05:36.600Z,0.095174,23.10703,2021-09-26T08:27:44.895Z,,2021-10-02T16:20:42.918Z
